label,timestamp,timestamp_epoch,flow_id,src_ip,src_port,dest_ip,dest_port,protocol,app_proto,flow_state,packets_to_server,packets_to_client,bytes_to_server,bytes_to_client,total_packets,total_bytes,flow_duration,packet_rate,byte_rate,average_packet_size,upload_download_ratio,dns_event_count,dns_record_type,dns_type,dns_rcode,dns_unique_domain_count_per_flow,dns_max_query_length_per_flow,tls_event_count,sni,tls_version,ja3_hash,ja3_string,ja3s_hash,ja3s_string,ja4,tls_subject,tls_issuer,quic_event_count,quic_version,quic_sni,quic_ja3,quic_ja3s,source_flow_count,unique_destination_ips,unique_destination_ports,dns_query_count_by_source,unique_dns_domains_by_source,repeated_dns_queries,destination_fanout,source_ip_count_in_file,source_ip_entropy_in_file,src_interarrival_sec,dns_query,dns_query_length,dns_entropy,dns_digit_count,dns_letter_count,dns_hyphen_count,dns_dot_count,dns_digit_ratio,dns_label_count,dns_longest_label,dns_bigram_count,dns_unique_bigram_count,dns_trigram_count,dns_unique_trigram_count
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,996354569285957,192.134.112.212,29832,192.168.50.47,80,TCP,,new,1,0,48,0,1,48,0.0,1375.0957014525134,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,437611801577775,192.168.50.18,16837,192.168.50.47,13299,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0004545343742134324,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,205183149584942,192.168.50.18,48564,192.168.50.47,38666,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.001633984660011033,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
beacon,2026-09-22T15:28:14.746993+00:00,1790090894.746993,820106275795145,192.168.50.18,33020,203.0.113.68,443,TCP,,new,2,0,298,0,3,362,0.03187009609458789,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,38,1,1,0,0,0,1,1,0.0,6.135487248477989,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,423702731124057,240.144.145.213,45539,192.168.50.47,80,TCP,,new,1,0,68,0,1,68,0.0,1221.2796759777366,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,951344447244643,228.129.35.70,36928,192.168.50.47,80,TCP,,new,1,0,72,0,1,72,0.0,948.3367864965687,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,771975820666109,190.144.126.250,12909,192.168.50.47,80,TCP,,new,1,0,44,0,1,44,0.0,878.6270970404366,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,578392473451872,192.168.50.18,64156,192.168.50.47,36909,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.004620726197093195,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,576935594272199,19.247.41.71,8947,192.168.50.47,80,TCP,,new,1,0,61,0,1,61,0.0,1367.4037946561366,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
dns_tunnel,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,195149562977638,192.168.50.18,1994,8.8.8.8,53,UDP,,new,1,0,99,0,1,99,0.0,0.0,0.0,54.0,54.0,1,,,,1,43,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,1,0.0,0.0,xffhkzx2ngk94win0pwar87zcu9sc.sec-cloud.net,43,4.306256857196537,7,33,1,2,0.16279069767441862,3,29,0,0,0,0
beacon,2026-09-22T15:27:24.773733+00:00,1790090844.7737331,260001844464042,192.168.50.18,33696,203.0.113.68,443,TCP,,new,3,0,286,0,4,350,0.038083746325513826,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,38,1,1,0,0,0,1,1,0.0,6.246914996620742,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,865805336185086,192.168.50.18,23619,192.168.50.47,14492,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.002078686812330537,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
beacon,2026-09-22T15:25:06.485187+00:00,1790090706.485187,363130257021210,192.168.50.18,62988,203.0.113.68,443,TCP,,new,3,0,346,0,4,410,0.046079498338703465,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,38,1,1,0,0,0,1,1,0.0,6.31929381005149,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,164568388469984,139.37.36.30,38723,192.168.50.47,80,TCP,,new,1,0,50,0,1,50,0.0,1205.4564368623435,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,182956808966364,192.168.50.18,32412,192.168.50.47,49283,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0013396706597566313,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,129639630149031,109.122.125.44,63152,192.168.50.47,80,TCP,,new,1,0,48,0,1,48,0.0,1170.8538958458043,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
beacon,2026-09-22T15:27:43.428116+00:00,1790090863.4281163,735749808195227,192.168.50.18,21740,203.0.113.68,443,TCP,,new,2,0,222,0,3,286,0.07481780188789329,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,38,1,1,0,0,0,1,1,0.0,6.250986617011989,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,380784508401968,192.168.50.18,64243,192.168.50.47,26444,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.002267299698570626,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,611783130695617,237.200.24.192,4589,192.168.50.47,80,TCP,,new,1,0,56,0,1,56,0.0,1329.7117068954506,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,557591130834530,109.58.66.116,36374,192.168.50.47,80,TCP,,new,1,0,68,0,1,68,0.0,810.3109621286524,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,863457991287115,192.168.50.18,1922,192.168.50.47,1868,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0013099779508048252,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,205038241135569,252.63.68.79,42202,192.168.50.47,80,TCP,,new,1,0,55,0,1,55,0.0,1359.2857998222212,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
beacon,2026-09-22T15:25:56.526581+00:00,1790090756.5265808,966755164183466,192.168.50.18,13811,203.0.113.68,443,TCP,,new,2,0,182,0,3,246,0.07079579712699696,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,38,1,1,0,0,0,1,1,0.0,6.096349635043897,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,386949590971351,46.27.117.200,52393,192.168.50.47,80,TCP,,new,1,0,59,0,1,59,0.0,962.0905757591381,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,301759895433700,253.147.183.47,47635,192.168.50.47,80,TCP,,new,1,0,68,0,1,68,0.0,1404.0273778958572,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,659321559271986,207.36.251.95,34748,192.168.50.47,80,TCP,,new,1,0,54,0,1,54,0.0,1391.1263939881771,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,353085076576540,214.200.57.184,52874,192.168.50.47,80,TCP,,new,1,0,67,0,1,67,0.0,1170.7675776856731,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
beacon,2026-09-22T15:26:09.221313+00:00,1790090769.2213128,297937984480043,192.168.50.18,2122,203.0.113.68,443,TCP,,new,4,0,272,0,5,336,0.024068040534594708,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,38,1,1,0,0,0,1,1,0.0,6.291831765761045,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,333847196571006,192.168.50.18,6061,192.168.50.47,16409,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.004844188991071016,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
dns_tunnel,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,245210530553200,192.168.50.18,14362,8.8.8.8,53,UDP,,new,1,0,96,0,1,96,0.0,0.0,0.0,54.0,54.0,1,,,,1,45,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,1,0.0,0.0,q7hbrv9q9b0447lbvcocod59mkq73xa.sec-cloud.net,45,4.082597923010944,11,31,1,2,0.24444444444444444,3,31,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,338605894215270,155.76.74.58,53104,192.168.50.47,80,TCP,,new,1,0,56,0,1,56,0.0,890.3673698677773,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
exfil,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,594229682889873,192.168.50.18,12185,198.51.100.12,443,TCP,,new,476,3,665183,50,479,665233,4.073552318497072,117.58778642045918,163305.37771156852,1388.7954070981211,13303.66,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,1,0.0,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,761965386507468,215.122.65.28,59183,192.168.50.47,80,TCP,,new,1,0,52,0,1,52,0.0,1156.1876543143028,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,323081251262598,234.95.137.199,5351,192.168.50.47,80,TCP,,new,1,0,45,0,1,45,0.0,1038.7564856408503,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,948495994476548,210.69.83.150,48303,192.168.50.47,80,TCP,,new,1,0,53,0,1,53,0.0,950.9525448166448,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,309766762429063,77.27.181.1,19381,192.168.50.47,80,TCP,,new,1,0,58,0,1,58,0.0,916.752005282636,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,182148973947842,92.185.68.136,57809,192.168.50.47,80,TCP,,new,1,0,45,0,1,45,0.0,930.458351314318,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,115743421774165,121.164.15.22,16981,192.168.50.47,80,TCP,,new,1,0,64,0,1,64,0.0,1344.3826967568475,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,159913699631392,226.3.76.21,6735,192.168.50.47,80,TCP,,new,1,0,74,0,1,74,0.0,1172.9328147798437,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,953886124270029,192.168.50.18,62218,192.168.50.47,8591,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0019242338815829384,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
beacon,2026-09-22T15:26:34.224509+00:00,1790090794.224509,297362166377682,192.168.50.18,41826,203.0.113.68,443,TCP,,new,2,0,246,0,3,310,0.04589936937843953,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,38,1,1,0,0,0,1,1,0.0,6.1659287663614055,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,853719721539136,192.168.50.18,7415,192.168.50.47,3078,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0038018705548554634,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,199523864367781,39.164.166.230,36815,192.168.50.47,80,TCP,,new,1,0,63,0,1,63,0.0,1458.3483958411407,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,316934388203091,198.247.187.180,33485,192.168.50.47,80,TCP,,new,1,0,54,0,1,54,0.0,1321.3822299630503,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,614025337993198,251.36.232.122,31337,192.168.50.47,80,TCP,,new,1,0,54,0,1,54,0.0,1216.9963256031697,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,399301270929867,252.63.65.23,43743,192.168.50.47,80,TCP,,new,1,0,60,0,1,60,0.0,1391.5164479154414,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,565510278715637,192.168.50.18,5261,192.168.50.47,23853,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0005062895982455067,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
dns_tunnel,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,621731403268616,192.168.50.18,9487,8.8.8.8,53,UDP,,new,1,0,159,0,1,159,0.0,0.0,0.0,54.0,54.0,1,,,,1,54,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,1,0.0,0.0,ew5iwbpg4wu031twbd4qgqxfce2i1m5q4dl7ulkd.sec-cloud.net,54,4.365311532225102,11,40,1,2,0.2037037037037037,3,40,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,129053438939809,205.171.104.177,22685,192.168.50.47,80,TCP,,new,1,0,64,0,1,64,0.0,1076.4895970190162,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,680009590723530,169.191.144.121,4365,192.168.50.47,80,TCP,,new,1,0,52,0,1,52,0.0,980.2221735411971,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,381718222305460,232.180.118.229,8096,192.168.50.47,80,TCP,,new,1,0,62,0,1,62,0.0,1302.8397054272136,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,937237270778210,253.176.153.102,59050,192.168.50.47,80,TCP,,new,1,0,65,0,1,65,0.0,1175.9014618811461,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,957374775808502,192.168.50.18,21262,192.168.50.47,47961,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0015657531507733782,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,551892343115598,192.168.50.18,59248,192.168.50.47,21643,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0033296047820161527,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,520396586207656,78.198.11.188,15061,192.168.50.47,80,TCP,,new,1,0,62,0,1,62,0.0,1106.4969928532737,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
beacon,2026-09-22T15:28:20.973933+00:00,1790090900.9739325,320766963256970,192.168.50.18,10064,203.0.113.68,443,TCP,,new,4,0,270,0,5,334,0.040521219448222776,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,38,1,1,0,0,0,1,1,0.0,6.226939435795104,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,468449511361464,192.168.50.18,28824,192.168.50.47,58383,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0035509494494330575,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,147200671109321,242.116.39.254,17894,192.168.50.47,80,TCP,,new,1,0,70,0,1,70,0.0,1265.635417320674,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,116770814525350,192.168.50.18,27811,192.168.50.47,38494,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.002766480940046195,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,926745481180723,232.164.21.165,8322,192.168.50.47,80,TCP,,new,1,0,66,0,1,66,0.0,1142.8140182362283,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,260629616573762,192.168.50.18,17058,192.168.50.47,57594,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0016130842470210762,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,109565330486418,115.82.24.112,43676,192.168.50.47,80,TCP,,new,1,0,45,0,1,45,0.0,900.9342047582492,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
portscan,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,716839121512955,192.168.50.18,19720,192.168.50.47,54006,TCP,,new,1,0,54,0,1,54,0.0,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,63,1,63,0,0,0,63,1,0.0,0.0029551372539058257,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,385025138358001,105.157.16.79,18360,192.168.50.47,80,TCP,,new,1,0,53,0,1,53,0.0,1305.3225508397131,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,602677341820412,166.129.240.61,54140,192.168.50.47,80,TCP,,new,1,0,56,0,1,56,0.0,1260.3424012752098,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,763117023013106,131.129.51.175,5984,192.168.50.47,80,TCP,,new,1,0,45,0,1,45,0.0,1080.6011056298414,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,3,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
ddos,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,160494960118521,254.195.126.147,5066,192.168.50.47,80,TCP,,new,1,0,56,0,1,56,0.0,1001.6708472908115,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,2,1,1,0,0,0,1,176,7.459431618637297,0.0,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
dns_tunnel,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,509180990552553,192.168.50.18,27296,8.8.8.8,53,UDP,,new,1,0,180,0,1,180,0.0,0.0,0.0,54.0,54.0,1,,,,1,57,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,1,0.0,0.0,q1jq6vq7isdvz7oiuq0370o4vwfsx5m7rxwpi2hkvx1.sec-cloud.net,57,4.414409522043332,13,41,1,2,0.22807017543859648,3,43,0,0,0,0
dns_tunnel,2026-09-22T15:24:28.657976+00:00,1790090668.6579735,247065498282711,192.168.50.18,50297,8.8.8.8,53,UDP,,new,1,0,154,0,1,154,0.0,0.0,0.0,54.0,54.0,1,,,,1,55,0,,,,,,,,,,0,,,,,1,1,1,0,0,0,1,1,0.0,0.0,st2a8m31htigylg3ytry3rn35ilums1fnib0ybhtw.sec-cloud.net,55,4.217188894809219,10,42,1,2,0.18181818181818182,3,41,0,0,0,0
beacon,2026-09-22T15:27:56.083112+00:00,1790090876.0831118,750143224040591,192.168.50.18,35908,203.0.113.68,443,TCP,,new,4,0,212,0,5,276,0.029395213010395094,0.0,0.0,54.0,54.0,0,,,,0,0,0,,,,,,,,,,0,,,,,38,1,1,0,0,0,1,1,0.0,6.214503149265722,,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
